task_id,name,type,criticality,exec_time,actual_duration,deadline,release_time,mem_io_penalty,data_ready_cycle,wait_cycles,slack_time,cluster_id,assigned_chiplet,assigned_core,replica_core,start_cycle,finish_cycle,state
70,price_opt0_path5,COMPUTE_HEAVY,HIGH,2243,2243,100000,0,0,562,33290,-1,3169,6,3,-1,33821,36064,COMPLETED
71,price_opt0_path6,COMPUTE_HEAVY,HIGH,3342,3342,100000,0,0,562,45762,-1,3166,3,2,-1,46293,49635,COMPLETED
72,price_opt0_path7,COMPUTE_HEAVY,HIGH,3652,3652,100000,0,0,563,51240,-1,2551,3,0,-1,51771,55423,COMPLETED
73,price_opt0_path8,COMPUTE_HEAVY,HIGH,2273,2273,100000,0,0,566,44558,-1,2506,0,3,-1,45089,47362,COMPLETED
74,price_opt0_path9,COMPUTE_HEAVY,HIGH,3150,3150,100000,0,0,561,68280,-1,3155,1,3,-1,68811,71961,COMPLETED
75,price_opt0_path10,COMPUTE_HEAVY,HIGH,3783,3783,100000,0,0,564,55033,-1,2422,0,2,-1,55564,59347,COMPLETED
76,price_opt0_path11,COMPUTE_HEAVY,HIGH,2418,2418,100000,0,0,564,62807,-1,2380,0,2,-1,63338,65756,COMPLETED
77,price_opt0_path12,COMPUTE_HEAVY,HIGH,2370,2370,100000,0,0,564,92019,-1,2339,1,0,-1,92550,94920,COMPLETED
78,price_opt0_path13,COMPUTE_HEAVY,HIGH,2216,2216,100000,0,0,560,93350,-1,3134,6,0,-1,93881,96097,COMPLETED
79,price_opt0_path14,COMPUTE_HEAVY,HIGH,2439,2439,100000,0,0,562,73005,-1,2242,2,2,-1,73536,75975,COMPLETED
80,price_opt0_path15,COMPUTE_HEAVY,HIGH,3958,3958,100000,0,0,566,78897,-1,2193,2,3,-1,79428,83386,COMPLETED
81,price_opt0_path16,COMPUTE_HEAVY,HIGH,3624,3624,100000,0,0,561,113902,-1,3124,6,0,-1,114433,118057,COMPLETED
82,price_opt0_path17,COMPUTE_HEAVY,HIGH,2344,2344,100000,0,0,561,124386,-1,3122,4,0,-1,124917,127261,COMPLETED
83,price_opt0_path18,COMPUTE_HEAVY,HIGH,3633,3633,100000,0,0,562,131778,-1,2050,6,2,-1,132309,135942,COMPLETED
84,price_opt0_path19,COMPUTE_HEAVY,HIGH,2548,2548,100000,0,0,564,137679,-1,1999,4,3,-1,138210,140758,COMPLETED
85,price_opt0_path20,COMPUTE_HEAVY,HIGH,2863,2863,100000,0,0,565,148771,-1,1949,3,1,-1,149302,152165,COMPLETED
86,price_opt0_path21,COMPUTE_HEAVY,HIGH,3880,3880,100000,0,0,564,151936,-1,1901,4,0,-1,152467,156347,COMPLETED
87,price_opt0_path22,COMPUTE_HEAVY,HIGH,3636,3636,100000,0,0,866,149197,-1,1862,0,2,-1,150028,153664,COMPLETED
88,price_opt0_path23,COMPUTE_HEAVY,HIGH,2672,2672,100000,0,0,562,162172,-1,1818,5,2,-1,162703,165375,COMPLETED
89,price_opt0_path24,COMPUTE_HEAVY,HIGH,2350,2350,100000,0,0,564,171935,-1,1769,5,3,-1,172466,174816,COMPLETED
90,price_opt0_path25,COMPUTE_HEAVY,HIGH,2746,2746,100000,0,0,862,213164,-1,3091,3,1,-1,213995,216741,COMPLETED
91,price_opt0_path26,COMPUTE_HEAVY,HIGH,2011,2011,100000,0,0,864,221055,-1,1676,3,2,-1,221886,223897,COMPLETED
92,price_opt0_path27,COMPUTE_HEAVY,HIGH,2505,2505,100000,0,0,564,177404,-1,1632,1,2,-1,177935,180440,COMPLETED
93,price_opt0_path28,COMPUTE_HEAVY,HIGH,3592,3592,100000,0,0,861,231300,-1,3079,6,2,-1,232131,235723,COMPLETED
94,price_opt0_path29,COMPUTE_HEAVY,HIGH,2030,2030,100000,0,0,564,187964,-1,1545,5,3,-1,188495,190525,COMPLETED
95,price_opt0_path30,COMPUTE_HEAVY,HIGH,3198,3198,100000,0,0,863,166241,-1,1500,2,2,-1,167072,170270,COMPLETED
96,price_opt0_path31,COMPUTE_HEAVY,HIGH,3208,3208,100000,0,0,563,198371,-1,1454,5,2,-1,198902,202110,COMPLETED
97,price_opt0_path32,COMPUTE_HEAVY,HIGH,2210,2210,100000,0,0,863,242746,-1,1411,4,1,-1,243577,245787,COMPLETED
98,price_opt0_path33,COMPUTE_HEAVY,HIGH,2764,2764,100000,0,0,863,178270,-1,1365,0,0,-1,179101,181865,COMPLETED
99,price_opt0_path34,COMPUTE_HEAVY,HIGH,2072,2072,100000,0,0,863,184276,-1,1316,0,3,-1,185107,187179,COMPLETED
100,price_opt0_path35,COMPUTE_HEAVY,HIGH,3781,3781,100000,0,0,861,267802,-1,3049,6,0,-1,268633,272414,COMPLETED
101,price_opt0_path36,COMPUTE_HEAVY,HIGH,3962,3962,100000,0,0,865,194515,-1,1225,0,3,-1,195346,199308,COMPLETED
102,price_opt0_path37,COMPUTE_HEAVY,HIGH,2119,2119,100000,0,0,864,287027,-1,1179,3,2,-1,287858,289977,COMPLETED
103,price_opt0_path38,COMPUTE_HEAVY,HIGH,3781,3781,100000,0,0,863,293049,-1,1132,5,2,-1,293880,297661,COMPLETED
104,price_opt0_path39,COMPUTE_HEAVY,HIGH,3154,3154,100000,0,0,864,301921,-1,1083,5,2,-1,302752,305906,COMPLETED
105,price_opt0_path40,COMPUTE_HEAVY,HIGH,3485,3485,100000,0,0,1166,366911,-1,1039,3,3,-1,368042,371527,COMPLETED
106,price_opt0_path41,COMPUTE_HEAVY,HIGH,3260,3260,100000,0,0,862,303972,-1,3025,1,1,-1,304803,308063,COMPLETED
107,price_opt0_path42,COMPUTE_HEAVY,HIGH,3164,3164,100000,0,0,1161,377165,-1,3021,3,1,-1,378296,381460,COMPLETED
108,price_opt0_path43,COMPUTE_HEAVY,HIGH,2040,2040,100000,0,0,1166,382940,-1,906,3,3,-1,384071,386111,COMPLETED
109,price_opt0_path44,COMPUTE_HEAVY,HIGH,2420,2420,100000,0,0,861,309367,-1,3012,4,3,-1,310198,312618,COMPLETED
110,price_opt0_path45,COMPUTE_HEAVY,HIGH,3089,3089,100000,0,0,865,314752,-1,816,4,2,-1,315583,318672,COMPLETED
111,price_opt0_path46,COMPUTE_HEAVY,HIGH,3538,3538,100000,0,0,1166,273309,-1,770,0,3,-1,274440,277978,COMPLETED
112,price_opt0_path47,COMPUTE_HEAVY,HIGH,2501,2501,100000,0,0,861,327665,-1,3000,1,3,-1,328496,330997,COMPLETED
113,price_opt0_path48,COMPUTE_HEAVY,HIGH,2572,2572,100000,0,0,1161,400182,-1,2996,3,2,-1,401313,403885,COMPLETED
114,price_opt0_path49,COMPUTE_HEAVY,HIGH,3705,3705,100000,0,0,861,338974,-1,2993,5,0,-1,339805,343510,COMPLETED
115,price_opt0_path50,COMPUTE_HEAVY,HIGH,3950,3950,100000,0,0,1163,288092,-1,581,0,0,-1,289223,293173,COMPLETED
116,price_opt0_path51,COMPUTE_HEAVY,HIGH,3770,3770,100000,0,0,1164,410451,-1,530,5,1,-1,411582,415352,COMPLETED
117,price_opt0_path52,COMPUTE_HEAVY,HIGH,2719,2719,100000,0,0,861,339837,-1,2982,4,0,-1,340668,343387,COMPLETED
118,price_opt0_path53,COMPUTE_HEAVY,HIGH,3198,3198,100000,0,0,861,347489,-1,2979,6,3,-1,348320,351518,COMPLETED
119,price_opt0_path54,COMPUTE_HEAVY,HIGH,2709,2709,100000,0,0,866,353902,-1,386,1,2,-1,354733,357442,COMPLETED
120,price_opt0_path55,COMPUTE_HEAVY,HIGH,2680,2680,100000,0,0,1465,322027,-1,343,0,3,-1,323458,326138,COMPLETED
121,price_opt0_path56,COMPUTE_HEAVY,HIGH,2356,2356,100000,0,0,1165,419417,-1,297,3,1,-1,420548,422904,COMPLETED
122,price_opt0_path57,COMPUTE_HEAVY,HIGH,2475,2475,100000,0,0,1464,328444,-1,259,0,2,-1,329875,332350,COMPLETED
123,price_opt0_path58,COMPUTE_HEAVY,HIGH,2089,2089,100000,0,0,1164,298058,-1,212,2,0,-1,299189,301278,COMPLETED
124,price_opt0_path59,COMPUTE_HEAVY,HIGH,3011,3011,100000,0,0,1161,432966,-1,2953,5,0,-1,434097,437108,COMPLETED
125,price_opt0_path60,COMPUTE_HEAVY,HIGH,2752,2752,100000,0,0,1164,433050,-1,123,4,1,-1,434181,436933,COMPLETED
126,price_opt0_path61,COMPUTE_HEAVY,HIGH,3186,3186,100000,0,0,1161,441722,-1,2944,6,0,-1,442853,446039,COMPLETED
127,price_opt0_path62,COMPUTE_HEAVY,HIGH,3260,3260,100000,0,0,562,196123,-1,41,6,0,-1,196654,199914,COMPLETED
128,price_opt0_path63,COMPUTE_HEAVY,HIGH,2285,2285,100000,0,0,1462,464323,-1,2934,6,1,-1,465754,468039,COMPLETED
129,price_opt1_path0,COMPUTE_HEAVY,HIGH,3868,3868,100000,0,0,564,300,-1,2888,4,3,-1,831,4699,COMPLETED
130,price_opt1_path1,COMPUTE_HEAVY,HIGH,3893,3893,100000,0,0,563,4821,-1,2835,0,0,-1,5352,9245,COMPLETED
131,price_opt1_path2,COMPUTE_HEAVY,HIGH,3205,3205,100000,0,0,566,14871,-1,2789,3,3,-1,15402,18607,COMPLETED
132,price_opt1_path3,COMPUTE_HEAVY,HIGH,2775,2775,100000,0,0,561,23980,-1,3177,4,3,-1,24511,27286,COMPLETED
133,price_opt1_path4,COMPUTE_HEAVY,HIGH,2726,2726,100000,0,0,565,20539,-1,2697,2,3,-1,21070,23796,COMPLETED
134,price_opt1_path5,COMPUTE_HEAVY,HIGH,2408,2408,100000,0,0,565,25985,-1,2648,2,3,-1,26516,28924,COMPLETED
135,price_opt1_path6,COMPUTE_HEAVY,HIGH,2553,2553,100000,0,0,565,40944,-1,2603,6,1,-1,41475,44028,COMPLETED
136,price_opt1_path7,COMPUTE_HEAVY,HIGH,2493,2493,100000,0,0,566,52054,-1,2551,3,2,-1,52585,55078,COMPLETED
137,price_opt1_path8,COMPUTE_HEAVY,HIGH,2347,2347,100000,0,0,564,45354,-1,2506,0,0,-1,45885,48232,COMPLETED
138,price_opt1_path9,COMPUTE_HEAVY,HIGH,3934,3934,100000,0,0,561,62568,-1,3154,6,3,-1,63099,67033,COMPLETED
139,price_opt1_path10,COMPUTE_HEAVY,HIGH,3914,3914,100000,0,0,566,55947,-1,2422,0,3,-1,56478,60392,COMPLETED
140,price_opt1_path11,COMPUTE_HEAVY,HIGH,3196,3196,100000,0,0,562,62821,-1,2380,0,0,-1,63352,66548,COMPLETED
141,price_opt1_path12,COMPUTE_HEAVY,HIGH,3463,3463,100000,0,0,564,92573,-1,2339,1,3,-1,93104,96567,COMPLETED
142,price_opt1_path13,COMPUTE_HEAVY,HIGH,2681,2681,100000,0,0,562,93600,-1,3134,6,2,-1,94131,96812,COMPLETED
143,price_opt1_path14,COMPUTE_HEAVY,HIGH,2184,2184,100000,0,0,566,73458,-1,2242,2,0,-1,73989,76173,COMPLETED
144,price_opt1_path15,COMPUTE_HEAVY,HIGH,2927,2927,100000,0,0,561,112012,-1,3128,5,2,-1,112543,115470,COMPLETED
145,price_opt1_path16,COMPUTE_HEAVY,HIGH,3017,3017,100000,0,0,565,114070,-1,2141,6,3,-1,114601,117618,COMPLETED
146,price_opt1_path17,COMPUTE_HEAVY,HIGH,2177,2177,100000,0,0,563,124031,-1,2096,3,2,-1,124562,126739,COMPLETED
147,price_opt1_path18,COMPUTE_HEAVY,HIGH,3056,3056,100000,0,0,566,131799,-1,2050,6,0,-1,132330,135386,COMPLETED
148,price_opt1_path19,COMPUTE_HEAVY,HIGH,3985,3985,100000,0,0,563,138219,-1,1999,4,1,-1,138750,142735,COMPLETED
149,price_opt1_path20,COMPUTE_HEAVY,HIGH,2790,2790,100000,0,0,562,148779,-1,3111,3,3,-1,149310,152100,COMPLETED
150,price_opt1_path21,COMPUTE_HEAVY,HIGH,2671,2671,100000,0,0,566,152828,-1,1901,4,2,-1,153359,156030,COMPLETED
151,price_opt1_path22,COMPUTE_HEAVY,HIGH,3611,3611,100000,0,0,861,206686,-1,3104,6,1,-1,207517,211128,COMPLETED
152,price_opt1_path23,COMPUTE_HEAVY,HIGH,3509,3509,100000,0,0,561,162104,-1,3099,6,2,-1,162635,166144,COMPLETED
153,price_opt1_path24,COMPUTE_HEAVY,HIGH,2626,2626,100000,0,0,563,173141,-1,1769,5,1,-1,173672,176298,COMPLETED
154,price_opt1_path25,COMPUTE_HEAVY,HIGH,3268,3268,100000,0,0,861,213277,-1,3091,3,3,-1,214108,217376,COMPLETED
155,price_opt1_path26,COMPUTE_HEAVY,HIGH,3081,3081,100000,0,0,862,221943,-1,1676,3,3,-1,222774,225855,COMPLETED
156,price_opt1_path27,COMPUTE_HEAVY,HIGH,2593,2593,100000,0,0,566,177499,-1,1632,1,0,-1,178030,180623,COMPLETED
157,price_opt1_path28,COMPUTE_HEAVY,HIGH,2221,2221,100000,0,0,863,159676,-1,1591,2,3,-1,160507,162728,COMPLETED
158,price_opt1_path29,COMPUTE_HEAVY,HIGH,2625,2625,100000,0,0,563,189209,-1,1545,5,2,-1,189740,192365,COMPLETED
159,price_opt1_path30,COMPUTE_HEAVY,HIGH,2914,2914,100000,0,0,864,166529,-1,1500,2,1,-1,167360,170274,COMPLETED
160,price_opt1_path31,COMPUTE_HEAVY,HIGH,3318,3318,100000,0,0,561,194263,-1,3065,1,3,-1,194794,198112,COMPLETED
161,price_opt1_path32,COMPUTE_HEAVY,HIGH,2508,2508,100000,0,0,863,242985,-1,1411,4,0,-1,243816,246324,COMPLETED
162,price_opt1_path33,COMPUTE_HEAVY,HIGH,3282,3282,100000,0,0,863,178597,-1,1365,0,3,-1,179428,182710,COMPLETED
163,price_opt1_path34,COMPUTE_HEAVY,HIGH,2400,2400,100000,0,0,866,184887,-1,1316,0,1,-1,185718,188118,COMPLETED
164,price_opt1_path35,COMPUTE_HEAVY,HIGH,3315,3315,100000,0,0,862,269931,-1,1277,3,0,-1,270762,274077,COMPLETED
165,price_opt1_path36,COMPUTE_HEAVY,HIGH,3557,3557,100000,0,0,862,194991,-1,1225,0,2,-1,195822,199379,COMPLETED
166,price_opt1_path37,COMPUTE_HEAVY,HIGH,3559,3559,100000,0,0,865,287358,-1,1179,3,1,-1,288189,291748,COMPLETED
167,price_opt1_path38,COMPUTE_HEAVY,HIGH,3221,3221,100000,0,0,861,286574,-1,3037,4,1,-1,287405,290626,COMPLETED
168,price_opt1_path39,COMPUTE_HEAVY,HIGH,2618,2618,100000,0,0,865,302834,-1,1083,5,0,-1,303665,306283,COMPLETED
169,price_opt1_path40,COMPUTE_HEAVY,HIGH,3396,3396,100000,0,0,1161,363079,-1,3030,1,3,-1,364210,367606,COMPLETED
170,price_opt1_path41,COMPUTE_HEAVY,HIGH,3720,3720,100000,0,0,864,213743,-1,996,2,2,-1,214574,218294,COMPLETED
171,price_opt1_path42,COMPUTE_HEAVY,HIGH,3251,3251,100000,0,0,1161,369981,-1,3020,1,1,-1,371112,374363,COMPLETED
172,price_opt1_path43,COMPUTE_HEAVY,HIGH,3965,3965,100000,0,0,1166,384264,-1,906,3,2,-1,385395,389360,COMPLETED
173,price_opt1_path44,COMPUTE_HEAVY,HIGH,3953,3953,100000,0,0,863,317554,-1,859,5,2,-1,318385,322338,COMPLETED
174,price_opt1_path45,COMPUTE_HEAVY,HIGH,2333,2333,100000,0,0,864,315222,-1,816,4,3,-1,316053,318386,COMPLETED
175,price_opt1_path46,COMPUTE_HEAVY,HIGH,2046,2046,100000,0,0,1165,273984,-1,770,0,2,-1,275115,277161,COMPLETED
176,price_opt1_path47,COMPUTE_HEAVY,HIGH,2321,2321,100000,0,0,861,324088,-1,2999,6,1,-1,324919,327240,COMPLETED
177,price_opt1_path48,COMPUTE_HEAVY,HIGH,3847,3847,100000,0,0,1165,279350,-1,672,0,3,-1,280481,284328,COMPLETED
178,price_opt1_path49,COMPUTE_HEAVY,HIGH,3908,3908,100000,0,0,863,339106,-1,628,5,2,-1,339937,343845,COMPLETED
179,price_opt1_path50,COMPUTE_HEAVY,HIGH,2422,2422,100000,0,0,1161,397847,-1,2989,6,2,-1,398978,401400,COMPLETED
180,price_opt1_path51,COMPUTE_HEAVY,HIGH,2721,2721,100000,0,0,1161,411369,-1,2985,1,2,-1,412500,415221,COMPLETED
181,price_opt1_path52,COMPUTE_HEAVY,HIGH,3099,3099,100000,0,0,863,341008,-1,480,4,2,-1,341839,344938,COMPLETED
182,price_opt1_path53,COMPUTE_HEAVY,HIGH,2543,2543,100000,0,0,866,350165,-1,431,4,0,-1,350996,353539,COMPLETED
183,price_opt1_path54,COMPUTE_HEAVY,HIGH,2921,2921,100000,0,0,861,360732,-1,2976,3,3,-1,361563,364484,COMPLETED
184,price_opt1_path55,COMPUTE_HEAVY,HIGH,3393,3393,100000,0,0,1464,322597,-1,343,0,2,-1,324028,327421,COMPLETED
185,price_opt1_path56,COMPUTE_HEAVY,HIGH,3001,3001,100000,0,0,1164,419764,-1,297,3,3,-1,420895,423896,COMPLETED
186,price_opt1_path57,COMPUTE_HEAVY,HIGH,3432,3432,100000,0,0,1463,330142,-1,259,0,3,-1,331573,335005,COMPLETED
187,price_opt1_path58,COMPUTE_HEAVY,HIGH,3052,3052,100000,0,0,1165,298124,-1,212,2,2,-1,299255,302307,COMPLETED
188,price_opt1_path59,COMPUTE_HEAVY,HIGH,2002,2002,100000,0,0,1165,434587,-1,166,5,1,-1,435718,437720,COMPLETED
189,price_opt1_path60,COMPUTE_HEAVY,HIGH,2789,2789,100000,0,0,1165,433972,-1,123,4,3,-1,435103,437892,COMPLETED
190,price_opt1_path61,COMPUTE_HEAVY,HIGH,2984,2984,100000,0,0,1163,443070,-1,81,4,0,-1,444201,447185,COMPLETED
191,price_opt1_path62,COMPUTE_HEAVY,HIGH,2806,2806,100000,0,0,565,196763,-1,41,6,1,-1,197294,200100,COMPLETED
192,price_opt1_path63,COMPUTE_HEAVY,HIGH,2708,2708,100000,0,0,1466,333982,-1,0,0,0,-1,335413,338121,COMPLETED
193,price_opt2_path0,COMPUTE_HEAVY,HIGH,3001,3001,100000,0,0,564,600,-1,2888,4,0,-1,1131,4132,COMPLETED
194,price_opt2_path1,COMPUTE_HEAVY,HIGH,2890,2890,100000,0,0,565,5573,-1,2835,0,3,-1,6104,8994,COMPLETED
195,price_opt2_path2,COMPUTE_HEAVY,HIGH,2180,2180,100000,0,0,563,15456,-1,2789,3,1,-1,15987,18167,COMPLETED
196,price_opt2_path3,COMPUTE_HEAVY,HIGH,2547,2547,100000,0,0,564,21133,-1,2738,1,3,-1,21664,24211,COMPLETED
197,price_opt2_path4,COMPUTE_HEAVY,HIGH,3887,3887,100000,0,0,563,20798,-1,2697,2,0,-1,21329,25216,COMPLETED
198,price_opt2_path5,COMPUTE_HEAVY,HIGH,2053,2053,100000,0,0,563,26305,-1,2648,2,2,-1,26836,28889,COMPLETED
199,price_opt2_path6,COMPUTE_HEAVY,HIGH,2080,2080,100000,0,0,562,45580,-1,3165,1,2,-1,46111,48191,COMPLETED
200,price_opt2_path7,COMPUTE_HEAVY,HIGH,2566,2566,100000,0,0,565,52672,-1,2551,3,3,-1,53203,55769,COMPLETED
201,price_opt2_path8,COMPUTE_HEAVY,HIGH,3165,3165,100000,0,0,563,46628,-1,2506,0,1,-1,47159,50324,COMPLETED
202,price_opt2_path9,COMPUTE_HEAVY,HIGH,3982,3982,100000,0,0,565,65981,-1,2468,4,1,-1,66512,70494,COMPLETED
203,price_opt2_path10,COMPUTE_HEAVY,HIGH,3986,3986,100000,0,0,565,56305,-1,2422,0,0,-1,56836,60822,COMPLETED
204,price_opt2_path11,COMPUTE_HEAVY,HIGH,3987,3987,100000,0,0,563,65079,-1,2380,0,1,-1,65610,69597,COMPLETED
205,price_opt2_path12,COMPUTE_HEAVY,HIGH,2220,2220,100000,0,0,566,93800,-1,2339,1,1,-1,94331,96551,COMPLETED
206,price_opt2_path13,COMPUTE_HEAVY,HIGH,3329,3329,100000,0,0,566,101867,-1,2290,1,2,-1,102398,105727,COMPLETED
207,price_opt2_path14,COMPUTE_HEAVY,HIGH,3048,3048,100000,0,0,563,73480,-1,2242,2,1,-1,74011,77059,COMPLETED
208,price_opt2_path15,COMPUTE_HEAVY,HIGH,2346,2346,100000,0,0,563,78941,-1,2193,2,0,-1,79472,81818,COMPLETED
209,price_opt2_path16,COMPUTE_HEAVY,HIGH,3886,3886,100000,0,0,564,114637,-1,2141,6,1,-1,115168,119054,COMPLETED
210,price_opt2_path17,COMPUTE_HEAVY,HIGH,2483,2483,100000,0,0,562,124550,-1,3122,4,3,-1,125081,127564,COMPLETED
211,price_opt2_path18,COMPUTE_HEAVY,HIGH,3998,3998,100000,0,0,564,133571,-1,2050,6,1,-1,134102,138100,COMPLETED
212,price_opt2_path19,COMPUTE_HEAVY,HIGH,3165,3165,100000,0,0,566,139112,-1,1999,4,0,-1,139643,142808,COMPLETED
213,price_opt2_path20,COMPUTE_HEAVY,HIGH,2366,2366,100000,0,0,561,150497,-1,3111,3,2,-1,151028,153394,COMPLETED
214,price_opt2_path21,COMPUTE_HEAVY,HIGH,2774,2774,100000,0,0,564,153189,-1,1901,4,3,-1,153720,156494,COMPLETED
215,price_opt2_path22,COMPUTE_HEAVY,HIGH,2379,2379,100000,0,0,861,207745,-1,3104,6,3,-1,208576,210955,COMPLETED
216,price_opt2_path23,COMPUTE_HEAVY,HIGH,2821,2821,100000,0,0,563,163088,-1,1818,5,3,-1,163619,166440,COMPLETED
217,price_opt2_path24,COMPUTE_HEAVY,HIGH,3189,3189,100000,0,0,565,173236,-1,1769,5,0,-1,173767,176956,COMPLETED
218,price_opt2_path25,COMPUTE_HEAVY,HIGH,3433,3433,100000,0,0,862,213415,-1,1725,3,0,-1,214246,217679,COMPLETED
219,price_opt2_path26,COMPUTE_HEAVY,HIGH,2974,2974,100000,0,0,864,222618,-1,1676,3,1,-1,223449,226423,COMPLETED
220,price_opt2_path27,COMPUTE_HEAVY,HIGH,2619,2619,100000,0,0,566,178262,-1,1632,1,3,-1,178793,181412,COMPLETED
221,price_opt2_path28,COMPUTE_HEAVY,HIGH,3155,3155,100000,0,0,861,233024,-1,3078,5,2,-1,233855,237010,COMPLETED
222,price_opt2_path29,COMPUTE_HEAVY,HIGH,2883,2883,100000,0,0,566,189821,-1,1545,5,1,-1,190352,193235,COMPLETED
223,price_opt2_path30,COMPUTE_HEAVY,HIGH,2719,2719,100000,0,0,865,166718,-1,1500,2,0,-1,167549,170268,COMPLETED
224,price_opt2_path31,COMPUTE_HEAVY,HIGH,2642,2642,100000,0,0,566,198603,-1,1454,5,0,-1,199134,201776,COMPLETED
225,price_opt2_path32,COMPUTE_HEAVY,HIGH,2416,2416,100000,0,0,865,243091,-1,1411,4,3,-1,243922,246338,COMPLETED
226,price_opt2_path33,COMPUTE_HEAVY,HIGH,2902,2902,100000,0,0,862,179498,-1,1365,0,2,-1,180329,183231,COMPLETED
227,price_opt2_path34,COMPUTE_HEAVY,HIGH,2984,2984,100000,0,0,866,185758,-1,1316,0,2,-1,186589,189573,COMPLETED
228,price_opt2_path35,COMPUTE_HEAVY,HIGH,3799,3799,100000,0,0,862,271611,-1,1277,3,2,-1,272442,276241,COMPLETED
229,price_opt2_path36,COMPUTE_HEAVY,HIGH,3459,3459,100000,0,0,866,195478,-1,1225,0,1,-1,196309,199768,COMPLETED
230,price_opt2_path37,COMPUTE_HEAVY,HIGH,3540,3540,100000,0,0,865,288581,-1,1179,3,3,-1,289412,292952,COMPLETED
231,price_opt2_path38,COMPUTE_HEAVY,HIGH,2751,2751,100000,0,0,865,294625,-1,1132,5,0,-1,295456,298207,COMPLETED
232,price_opt2_path39,COMPUTE_HEAVY,HIGH,2687,2687,100000,0,0,863,302886,-1,1083,5,1,-1,303717,306404,COMPLETED
233,price_opt2_path40,COMPUTE_HEAVY,HIGH,3310,3310,100000,0,0,1161,364591,-1,3030,1,1,-1,365722,369032,COMPLETED
234,price_opt2_path41,COMPUTE_HEAVY,HIGH,3422,3422,100000,0,0,866,214708,-1,996,2,0,-1,215539,218961,COMPLETED
235,price_opt2_path42,COMPUTE_HEAVY,HIGH,2227,2227,100000,0,0,1163,263027,-1,952,0,3,-1,264158,266385,COMPLETED
236,price_opt2_path43,COMPUTE_HEAVY,HIGH,2266,2266,100000,0,0,1163,384574,-1,906,3,0,1,385705,387971,COMPLETED
237,price_opt2_path44,COMPUTE_HEAVY,HIGH,2912,2912,100000,0,0,862,309710,-1,3012,4,1,-1,310541,313453,COMPLETED
238,price_opt2_path45,COMPUTE_HEAVY,HIGH,2319,2319,100000,0,0,866,315913,-1,816,4,0,-1,316744,319063,COMPLETED
239,price_opt2_path46,COMPUTE_HEAVY,HIGH,3924,3924,100000,0,0,1163,275205,-1,770,0,0,-1,276336,280260,COMPLETED
240,price_opt2_path47,COMPUTE_HEAVY,HIGH,3676,3676,100000,0,0,862,231090,-1,723,2,0,-1,231921,235597,COMPLETED
241,price_opt2_path48,COMPUTE_HEAVY,HIGH,3040,3040,100000,0,0,1164,281374,-1,672,0,0,-1,282505,285545,COMPLETED
242,price_opt2_path49,COMPUTE_HEAVY,HIGH,2436,2436,100000,0,0,864,339704,-1,628,5,3,-1,340535,342971,COMPLETED
243,price_opt2_path50,COMPUTE_HEAVY,HIGH,2269,2269,100000,0,0,1163,288608,-1,581,0,2,-1,289739,292008,COMPLETED
244,price_opt2_path51,COMPUTE_HEAVY,HIGH,3959,3959,100000,0,0,1162,411457,-1,530,5,3,-1,412588,416547,COMPLETED
245,price_opt2_path52,COMPUTE_HEAVY,HIGH,3414,3414,100000,0,0,864,341021,-1,480,4,1,-1,341852,345266,COMPLETED
246,price_opt2_path53,COMPUTE_HEAVY,HIGH,3720,3720,100000,0,0,863,351349,-1,431,4,2,-1,352180,355900,COMPLETED
247,price_opt2_path54,COMPUTE_HEAVY,HIGH,2774,2774,100000,0,0,863,355213,-1,386,1,3,-1,356044,358818,COMPLETED
248,price_opt2_path55,COMPUTE_HEAVY,HIGH,2501,2501,100000,0,0,1462,451456,-1,2972,4,2,-1,452887,455388,COMPLETED
249,price_opt2_path56,COMPUTE_HEAVY,HIGH,2599,2599,100000,0,0,1164,420172,-1,297,3,2,-1,421303,423902,COMPLETED
250,price_opt2_path57,COMPUTE_HEAVY,HIGH,3714,3714,100000,0,0,1466,330268,-1,259,0,0,-1,331699,335413,COMPLETED
251,price_opt2_path58,COMPUTE_HEAVY,HIGH,2946,2946,100000,0,0,1164,298586,-1,212,2,1,-1,299717,302663,COMPLETED
252,price_opt2_path59,COMPUTE_HEAVY,HIGH,3327,3327,100000,0,0,1162,435977,-1,166,5,0,-1,437108,440435,COMPLETED
253,price_opt2_path60,COMPUTE_HEAVY,HIGH,3612,3612,100000,0,0,1161,434777,-1,2949,6,0,-1,435908,439520,COMPLETED
254,price_opt2_path61,COMPUTE_HEAVY,HIGH,2506,2506,100000,0,0,1164,443546,-1,81,4,3,-1,444677,447183,COMPLETED
255,price_opt2_path62,COMPUTE_HEAVY,HIGH,2159,2159,100000,0,0,562,197441,-1,2939,6,2,-1,197972,200131,COMPLETED
256,price_opt2_path63,COMPUTE_HEAVY,HIGH,3466,3466,100000,0,0,1464,336543,-1,0,0,1,-1,337974,341440,COMPLETED
257,price_opt3_path0,COMPUTE_HEAVY,HIGH,3923,3923,100000,0,0,561,300,-1,3203,5,2,-1,831,4754,COMPLETED
258,price_opt3_path1,COMPUTE_HEAVY,HIGH,3908,3908,100000,0,0,563,5966,-1,2887,3,1,-1,6497,10405,COMPLETED
259,price_opt3_path2,COMPUTE_HEAVY,HIGH,2981,2981,100000,0,0,562,12106,-1,2834,6,0,-1,12637,15618,COMPLETED
